戤,144,右栏第1条,gài,三级,13画,〈方〉冒牌图利。
干（⑦—⑬△乾、⑦—⑬*乹、⑦—⑬*亁）,144,右栏第2条,gān,一级,3画,❶关联，涉及：相～|这事与你何～？❷冒犯，触犯：～犯|有～禁例。［干涉］过问或制止，常指不应管硬管：互不～内政。❸追求，旧指追求职位俸禄：～禄。❹盾：动～戈（指发动战争）。❺天干，历法中用的“甲、乙、丙、丁、戊、己、庚、辛、壬、癸”十个字，也用来编排次序。［干支］天干和地支，历法上把这两组字结合起来，共配成六十组，表示日子或年份，周而复始，循环使用。❻水边：江～|河～。❼没有水分或水分少，跟“湿”相对（连：–燥）：～柴|～粮。［干脆］喻1.爽快，简捷：说话～，做事也～。2.副词，索性：不指望他了，～自己完成。❽（–儿）干的食品或其他东西：饼～|豆腐～儿。❾枯竭，净尽，空虚：大河没水小河～|～杯|外强中～。❿副词，空，徒然：～着急|～等|～看着。⓫拜认的（亲属）关系：～娘。⓬当面说怨恨、气愤的话使对方难堪：今天，我又～了他一顿。⓭〈方〉慢待，不理睬：把来人～在一旁。⓮量词，伙：一～人。⓯姓。［干将］（–jiāng）古宝剑名。另见gàn。“乾”另见qián。
玕,145,左栏第1条,gān,二级,7画,［琅玕］（láng–）像珠子的美石。
杆,145,左栏第2条,gān,一级,7画,（–子、–儿）较长的木棍或类似的东西：旗～|电线～子|栏～儿。另见gǎn。
肝,145,左栏第3条,gān,一级,7画,肝脏，人和高等动物的消化器官之一，功能是分泌胆汁，储藏糖原，进行蛋白质、脂肪和碳水化合物的代谢及解毒等。（图见“人体内脏”）［肝胆］转1.诚心，诚意：～相照（比喻真诚相见）。2.勇气，血性。
矸,145,左栏第4条,gān,二级,8画,矸子，夹杂在煤里的石块：煤～石。
虷,145,左栏第5条,gān,三级,9画,〈古〉干犯，冒犯，触犯。另见hán。
竿,145,左栏第6条,gān,一级,9画,（–子、–儿）竹竿，竹子的主干，竹棍。
酐,145,左栏第7条,gān,二级,10画,酸酐，是含氧的无机或有机酸缩水而成的氧化物，如二氧化硫、醋酸酐。
甘,145,右栏第1条,gān,一级,5画,❶甜，味道好，跟“苦”相对：～苦|～泉|苦尽～来。喻：美好：～雨。❷自愿，乐意：心～情愿|不～失败。
坩,145,右栏第2条,gān,二级,8画,盛东西的陶器。［坩埚］（–guō）用来熔化金属或其他物质的器皿，多用瓷土、石墨或铂制成，能耐高温。
苷,145,右栏第3条,gān,二级,8画,有机化合物的一类，即糖苷，旧叫甙（dài），由糖类和其他有机化合物失水缩合而成。
泔,145,右栏第4条,gān,二级,8画,泔水，洗过米的水。引：洗碗洗菜用过的脏水。
柑,145,右栏第5条,gān,一级,9画,常绿灌木或小乔木，花白色，果实圆形，比橘子大，红黄色，味甜。种类很多。
疳,145,右栏第6条,gān,二级,10画,疳积，中医指小儿面黄肌瘦、腹部膨大的病。
尴（尷、**尲）,145,右栏第7条,gān,一级,13画,［尴尬］（–gà）1.处境窘困，不易处理。2.神态不自然。
杆（*桿）,145,右栏第8条,gǎn,一级,7画,❶（–子、–儿）较小的圆木条或像木条的东西（指作为器物的把儿的）：笔～儿|枪～儿|烟袋～儿。❷量词，用于有杆的器物：一～枪|一～笔。另见gān。
秆（*稈）,146,左栏第1条,gǎn,一级,8画,（–子、–儿）稻麦等植物的茎：高粱～儿|高～作物。
赶（趕）,146,左栏第2条,gǎn,一级,10画,❶追，尽早或及时到达：再不走就～不上他了|～集|～火车|学先进，～先进。引：从速，快做：～写文章|～任务|～活儿。❷驱使，驱逐：～羊|～马车|把侵略者～出国门。❸介词，等到（某个时候）：～明儿再说|～年下再回家。❹遇到（某种情形）：我去时，正～上他没在家。
擀,146,左栏第3条,gǎn,二级,16画,用棍棒碾轧（yà）：～面条|～毡（制毡）。
敢,146,左栏第4条,gǎn,一级,11画,❶有勇气，有胆量：～于斗争|～负责任。谦辞，表示冒昧请求：～问尊姓大名？|～请光临。❷〈方〉副词，莫非：～是哥哥回来了？
澉,146,左栏第5条,gǎn,二级,14画,［澉浦］地名，在浙江省海盐。
橄,146,左栏第6条,gǎn,一级,15画,［橄榄］（–lǎn）1.橄榄树，常绿乔木，花白色。果实也叫橄榄，又叫青果，绿色，长圆形，可以吃，种子可用来榨油。2.油橄榄，常绿乔木，又叫齐墩果，花白色，果实用于生产食用橄榄油。欧美用它的枝叶作为和平的象征。
感,146,右栏第1条,gǎn,一级,13画,❶感觉，觉到：～想|～到很温暖。［感觉］1.客观事物的个别性质作用于人的感官（眼、耳、鼻、舌、皮肤）所引起的直接反应。2.觉得：我～事情还顺手。［感性］指感觉和印象，是认识的初级阶段：～认识。❷使在意识、情绪上起反应：～动|～人|～化。❸情感，感情，因受刺激而引起的心理上的变化：读后～|百～交集|自豪～。❹感谢，对人家的好意表示谢意：～恩|深～厚谊|请寄
鳡（鱤）,146,右栏第2条,gǎn,三级,21画,鱼名，又叫黄钻（zuàn），身体长，青黄色，嘴尖。性凶猛，捕食其他鱼类，生活在淡水中。
干（幹、①*榦）,146,右栏第3条,gàn,一级,3画,❶事物的主体，重要的部分：树～|躯～|～线。［干部］1.指机关团体的领导或管理人员。2.指一般公职人员。❷做，搞：～工作|你在～什么？转有才能的，善于办事的：～才|～员。［干练］办事能力强，很有经验。［干事］（–shi）负责某些事务的人：宣传～。❸〈方〉坏，糟：不好，事情要～|～了，要迟到了。另见gān。
旰,147,左栏第1条,gàn,二级,7画,晚上：～食。
骭,147,左栏第2条,gàn,无,12画,❶小腿骨。❷肋骨。
绀（紺）,147,左栏第3条,gàn,二级,8画,微带红的黑色。
㽏,147,左栏第4条,gàn,三级,14画,用于地名：～井沟（在重庆市忠县）。
淦,147,左栏第5条,gàn,二级,11画,淦水，水名，在江西省。
赣（贛、*贑、*灨）,147,左栏第6条,gàn,一级,21画,❶赣江，水名，在江西省。❷江西省的别称。
冈（岡）,147,左栏第7条,gāng,一级,4画,山脊：山～|景阳～|井～山。
刚（剛）,147,左栏第8条,gāng,一级,6画,❶坚强，跟“柔”相对（连：–强）：～正。❷副词，正好，恰巧（叠）：～～合适|～好一杯。❸副词，才：～来就走|她～走，还追得上。
岗（崗）,147,左栏第9条,gāng,一级,7画,同“冈”。另见gǎng。
纲（綱）,147,左栏第10条,gāng,一级,7画,❶提网的总绳。引：事物的关键部分：大～|～目|～领。❷从唐朝起，转运大量货物时，把货物分批运行，每批的车辆、船只计数编号，叫作一纲：盐～|茶～|花石～。❸生物的分类单位之一，在“门”之下、“目”之上：鸟～|单子叶植物～。
㭎（棡）,147,右栏第1条,gāng,三级,8画,青㭎，落叶乔木，叶椭圆形，木质坚实，可供建筑用。
钢（鋼）,147,右栏第2条,gāng,一级,9画,含碳量低于2%的铁碳合金，并含有少量锰、硅、硫、磷等，比熟铁硬度高，比生铁韧性好，是重要的工业原料。［钢铁］钢和铁的合称，也专指钢。喻：坚强，坚定不移：～意志。另见gàng。
冮,147,右栏第3条,gāng,三级,5画,姓。
扛（*摃、**掆）,147,右栏第4条,gāng,一级,6画,❶两手举东西：～鼎。❷〈方〉抬东西。另见káng。
肛,147,右栏第5条,gāng,一级,7画,肛门，直肠末端的出口。
矼,147,右栏第6条,gāng,三级,8画,❶石桥。❷用于地名：大～（在浙江省永嘉）。
缸（**𤭛）,147,右栏第7条,gāng,二级,9画,盛东西的器物，多为圆筒状，底小口大。
罡,147,右栏第8条,gāng,二级,10画,［天罡星］即北斗星。
堽,148,左栏第1条,gāng,三级,13画,用于地名：～城屯（在山东省宁阳）。
岗（崗）,148,左栏第2条,gǎng,一级,7画,❶（–子、–儿）高起的土坡：黄土～儿。❷（–子、–儿）平面上凸起的一长道：肉～子。❸守卫的位置：站～|门～|布～。［岗位］守卫、值勤的地方，也指职位：工作～。另见gāng。
港,148,左栏第3条,gǎng,一级,12画,❶江河的支流。❷可以停泊大船的江海口岸：军～|商～|不冻～。❸指香港：～人治～。
杠（*槓）,148,左栏第4条,gàng,一级,7画,❶（–子）较粗的棍子：铁～|木～|双～（一种运动器具）。［杠杆］（–gǎn）简单机械，剪刀、辘轳、秤等就是利用杠杆的原理制作的。❷（用笔等的）粗的直线：在书中重要的地方上了红～。
鿍,148,左栏第5条,gàng,三级,9画,〈方〉山冈。多用于地名：浮亭～（在浙江省景宁）。
钢（鋼）,148,左栏第6条,gàng,一级,9画,把刀在布、皮、石或缸沿等上用力摩擦几下，使锋利：这把刀钝了，要～一～。另见gāng。
筻,148,左栏第7条,gàng,三级,13画,［筻口］地名，在湖南省岳阳。
戆,148,右栏第1条,gàng,二级,25画,〈方〉鲁莽：～头～脑。另见zhuàng。
皋（*皐、*臯）,148,右栏第2条,gāo,二级,10画,水边的高地：江～。
槔（**橰）,148,右栏第3条,gāo,二级,14画,见“桔”字条“桔槔”（jié–）。
高,148,右栏第4条,gāo,一级,10画,❶跟“低”相对。1.由下到上距离远的：～山|～楼大厦。2.等级在上的：～年级|～等学校。3.在一般标准或平均程度之上：质量～|～速度|～价。4.声音响亮：～歌|～声。［高低］1.高低的程度。2.优劣。3.深浅轻重（指说话或做事）：不知～。4.〈方〉副词，到底，终究：这事儿～让他办成了。5.副词，无论如何：再三请求，他～不答应。❷高度：身～|书桌～80厘米。❸敬辞：～见（高明的见解）|～寿（用于问老人的年纪）。［高山族］我国少数民族，参看附表。
膏,148,右栏第5条,gāo,一级,14画,❶肥或肥肉：～粱（肥肉和细粮）。［膏腴］（–yú）土地肥沃。❷脂，油。❸很稠的、糊状的东西：梨～|牙～|～药。另见gào。
篙,149,左栏第1条,gāo,二级,16画,用竹竿或杉木等做成的撑船的器具。
羔,149,左栏第2条,gāo,一级,10画,（–子、–儿）羊羔，小羊：～儿皮。泛指幼小的动物：狼～。
糕（*餻）,149,左栏第3条,gāo,一级,16画,用米粉或面粉等掺和其他材料做成的食品：～点|蛋～|年～。
睾,149,左栏第4条,gāo,二级,14画,睾丸，又叫精巢、外肾，男子和雄性哺乳动物生殖器官的一部分，在体腔或阴囊内，能产生精子。
杲,149,左栏第5条,gǎo,二级,8画,明亮（叠）：～～出日。
搞,149,左栏第6条,gǎo,一级,13画,做，弄，干，办：～卫生|～通思想|～清问题。
缟（縞）,149,左栏第7条,gǎo,二级,13画,一种白色的丝织品：～衣。［缟素］白衣服，指丧服。
槁（*槀）,149,左栏第8条,gǎo,二级,14画,枯干（连：枯–）：～木。
镐（鎬）,149,左栏第9条,gǎo,一级,15画,刨土的工具。另见hào。
稿（*稾）,149,左栏第10条,gǎo,一级,15画,❶谷类植物的茎秆：～荐（稻草编的垫子）。❷（–子、–儿）文字、图的草底：文～儿|打～儿。喻：事先考虑的计划：做事没准～子可不成。
藁,149,右栏第1条,gǎo,二级,17画,藁城，地名，在河北省。
告,149,右栏第2条,gào,一级,7画,❶把事情说给别人，通知（连：–诉）：报～|奔走相～。［告白］1.对公众的通告。2.说明，表白：真情～。［忠告］规劝，也指规劝的话。❷检举，提起诉讼（连：控–）：～发|原～|被～。❸请求：～假（jià）|～饶。❹表明：～辞|自～奋勇。❺宣布或表示某种情况的出现：大功～成|～急。
郜,149,右栏第3条,gào,二级,9画,姓。
璇帮紙瑾ワ級,149,右栏第4条,gào,二级,9画,古代帝王对臣子的命令：～命|～封。
锆（鋯）,149,右栏第5条,gào,二级,12画,金属元素，符号Zr，原子序数40。银灰色，质硬，耐腐蚀。用于核工业等。
筶,149,右栏第6条,gào,三级,13画,东筶杯岛、西筶杯岛，岛名，都在福建省莆田。
膏,149,右栏第7条,gào,一级,14画,❶把油加在车轴或机械上：～油|～车。❷把毛笔蘸上墨汁在砚台边上掭：～笔|～墨。另见gāo。
戈,150,左栏第1条,gē,一级,4画,❶古代的一种兵器，横刃长柄。❷姓。［戈壁］（蒙）沙漠地区
仡,150,左栏第2条,gē,二级,5画,［仡佬族］（–lǎo–）我国少数民族，参看附表。另见yì。
圪,150,左栏第3条,gē,二级,6画,［圪垯］（–da）1.同“疙瘩2”。多用于土块等：土～|冰～。2.小土丘。多用于地名。［圪（–láo）〈方〉角落：炕～。也用于地名：周家～（在陕西省子洲县）。
纥（紇）,150,左栏第4条,gē,二级,6画,纥（–da）同“疙瘩2”。多用于纱线、织物等：线～|解开头巾上的～。另见hé。
疙,150,左栏第5条,gē,一级,8画,［疙瘩］（–da）1.皮肤上突起或肌肉上结成的病块：头上起了个～。2.小球形或块状的东西：面～|芥菜～。3.比喻不易解决的问题：思想～。4.比喻不通畅、不爽利的话：文字上有些～。5.〈方〉量词，用于球形或块状的东西：一～石头|一～糕。
咯,150,左栏第6条,gē,二级,9画,［咯噔］（–dēng）拟声词，形容皮鞋踏地或物体撞击等声音。［咯咯］拟声词，形容笑声或咬牙声等：传来一阵～的笑声|牙齿咬得～响。［咯吱］拟声词，形容竹、木等器物受挤压发出的声音：把地板踩得～～直响。另见kǎ；lo。
饹（餎）,150,右栏第1条,gē,二级,9画,［饹馇］（–zha）一种用豆面做成的食品，炸着或炒着吃。另见le。
胳（*肐）,150,右栏第2条,gē,一级,10画,［胳膊］（–bo）［胳臂］（–bei）上肢，肩膀以下手腕以上的部分。另见gā。
袼,150,右栏第3条,gē,三级,11画,［袼褙］（–bei）用纸或布裱糊成的厚片，多用来做纸盒、布鞋等。
搁（擱）,150,右栏第4条,gē,一级,12画,放，置：把书～下|在汤里～点儿味精。引：耽搁，放在那里不做：这事～了一个月。［搁浅］船停滞在水浅处，不能进退。喻：事情停顿。另见gé。
哥,150,右栏第5条,gē,一级,10画,❶兄，同父母（或只同父、只同母）或亲属中同辈而年龄比自己大的男子（叠）：大～|表～。❷称呼年龄跟自己差不多的同辈男子：张大～。
歌（*謌）,150,右栏第6条,gē,一级,14画,❶（–儿）能唱的文辞：山～|唱～。❷唱（连：–唱、–咏）：高～一曲。［歌颂］颂扬：～祖国。
鿔（鎶）,151,左栏第1条,gē,无,15画,人造的放射性金属元素，符号Cn，原子序数112。
鸽（鴿）,151,左栏第2条,gē,一级,11画,（–子）鸟名，有家鸽、野鸽等多种，常成群飞翔。有的家鸽能够传递书信。常用作和平的象征。
割,151,左栏第3条,gē,一级,12画,切断，截下：～麦|～草|～阑尾。引：舍去：～舍|～爱。［割据］一国之内拥有武力的人占据部分地区，形成分裂对抗的局面。［交割］一方交付，一方接收，双方结清手续。［收割］把成熟的庄稼割下收起。
革,151,左栏第4条,gé,一级,9画,❶去了毛，经过加工的兽皮（连：皮–）：制～。❷改变（连：改–、变–）：～新|洗心～面。引：革除，撤销（职务）：～职。［革命］1.被压迫阶级用暴力夺取政权，摧毁旧的腐朽的社会制度，建立新的进步的社会制度。2.事物的根本变革：思想～|技术～。另见jí。
𬮤（閤）,151,左栏第5条,gé,无,9画,小门，旁门。“閤”另见“阁”；hé“合”。
蛤,151,右栏第1条,gé,一级,12画,蛤蜊，软体动物，介壳颜色美丽，生活在近海泥沙中。［蛤蚧］（–jiè）爬行动物，像壁虎而大，头大，尾部灰色，有红色斑点。可入药。另见há。
颌（頜）,151,右栏第2条,gé,二级,12画,口。另见hé。
阁（閣、△*閤）,151,右栏第3条,gé,一级,9画,❶类似楼房的建筑物：亭台楼～。［阁下］对人的敬称，今多用于外交场合。［内阁］明清两代的中央政务机构。民国初年的国务院和现在某些国家的最高行政机关也叫内阁，省称“阁”，如“组阁”“入阁”。❷闺房：出～（指女子出嫁）。“閤”另见“”；hé“合”。
格,151,右栏第4条,gé,一级,10画,❶（–子、–儿）划分成的空栏或框子：方～儿布|～子纸|打～子|架子上有四个～。❷规格，标准：～言|合～。引：人的品质（连：品–）：人～。［格外］副词，特别地：～小心|～帮忙。❸阻碍，隔阂（叠）：～～不入。❹击，打：～斗（dòu）|～杀。❺推究：～物致知（推究事物的道理取得知识）。
搁（擱）,152,左栏第1条,gé,一级,12画,禁（jīn）受，承受：～不住这么沉|骂得他有些～不住。另见gē。
骼,152,左栏第2条,gé,二级,15画,骨头：骨～。
鬲,152,左栏第3条,gé,二级,10画,鬲津河，古水名，旧称四女寺减河，即今漳卫新河，是河北、山东两省的界河。另见lì。
隔,152,左栏第4条,gé,一级,12画,❶遮断，阻隔：分～|～离|～着一条河|～靴搔痒（比喻不中肯，没抓住关键）。［隔阂］（–hé）义同“隔膜1”。［隔离］使互相不能接触，断绝来往。［隔膜］1.情意不相通，彼此有意见。2.不通晓，外行：我对于这种技术实在～。❷间（jiàn）隔，距离：～一周再去|相～很远。
塥,152,左栏第5条,gé,三级,13画,〈方〉水边的沙地。多用于地名：青草～（在安徽省桐城）。
嗝,152,左栏第6条,gé,二级,13画,（–儿）胃里的气体从嘴里出来而发出的声音，或因膈痉挛，气体冲过关闭的声门而发出的声音：打～。
滆,152,左栏第7条,gé,三级,13画,滆湖，湖名，在江苏省南部。
膈,152,左栏第8条,gé,二级,14画,旧叫膈膜或横膈膜，人或哺乳动物胸腔和腹腔之间的膜状肌肉。
镉（鎘）,152,右栏第1条,gé,二级,15画,金属元素，符号Cd，原子序数48。银白色，质软。可用来制合金、颜料等，也用于核工业。
葛,152,右栏第2条,gé,一级,12画,藤本植物，花紫红色。茎皮纤维可织葛布。根肥大，叫葛根，可提制淀粉，也可入药。另见gě。
个（個）,152,右栏第3条,gě,一级,3画,见“自”字条“自个儿”。另见gè。
合,152,右栏第4条,gě,一级,6画,❶市制容量单位，1升的十分之一。❷旧时量粮食的器具。另见hé。
各,152,右栏第5条,gě,一级,6画,〈方〉特别，与众不同：那人挺～。另见gè。
哿,152,右栏第6条,gě,三级,10画,赞许，可，嘉。
舸,152,右栏第7条,gě,二级,11画,大船。
盖（蓋）,152,右栏第8条,gě,一级,11画,姓。另见gài。
葛,152,右栏第9条,gě,一级,12画,姓。另见gé。
个（個、*箇）,152,右栏第10条,gè,一级,3画,❶量词：洗～澡|一～人|离开学还有～七八天|一～不留神摔倒了|打他～落花流水。❷单独的：～人|～体。❸（–子、–儿）身材或物体的大小：高～子|小～儿|馒头～儿不小。另见gě。
各,153,左栏第1条,gè,一级,6画,❶代词，指每个，彼此不同的人或事物：～种|～处|～人|～不相同。❷副词，表示分别做或分别具有：～尽所能|～有利弊。另见gě。
硌,153,左栏第2条,gè,二级,11画,凸起的硬东西跟身体接触使身体感到难受或受到损伤：～脚|～牙。另见luò。
铬（鉻）,153,左栏第3条,gè,二级,11画,金属元素，符号Cr，原子序数24。银灰色，质硬，耐腐蚀。可用来制不锈钢等，也用于电镀。
虼,153,左栏第4条,gè,二级,9画,［虼蚤］（–zao）见“蚤”（zǎo）。
给,153,左栏第5条,gěi,一级,9画,❶交付，送与：～他一本书|是谁～你的？引把动作或态度加到对方：～他一顿批评。❷介词。1.替，为（wèi）：医生～他看病|～大家帮忙。2.被，表示遭受：房子～火烧掉了|他～拉走了。3.向，对：快～大伙儿说说|～人家赔不是。❸助词，跟前面“让”“叫”“把”相应，可有可无：窗户叫风（～）吹开了|羊让狼（～）吃了|狼把小羊（～）叼走了。另见jǐ。
根,153,右栏第1条,gēn,一级,10画,❶植物茎干下部长在土里的部分。能从土壤里吸收水分和溶解水中的无机盐，还能把植物固定在地上，有的还有储藏养料的作用（连：–柢）：树～|草～|直～（如向日葵、甜菜的根）|须～（如小麦、稻的根）|块～（如甘薯等可以吃的部分）。引：（–儿）1.后辈儿孙：他是刘家一条～。2.物体的基部和其他东西连着的部分（连：–基）：耳～|舌～|墙～儿。3.事物的本源：祸～|斩断穷～。4.彻底：～绝|～治。［根据］凭依，依据：～什么？|有什么～？❷量词，用于长条的东西：一～木料|两～麻绳。❸代数方程式中未知数的值。❹化学上指带电的原子团：氢～|硫酸～。
跟,153,右栏第2条,gēn,一级,13画,❶（–儿）脚的后部：脚后～。引：鞋袜的后部：袜后～儿。❷随在后面，紧接着：一个～一个别掉队|开完会～着就参观。引：赶，追赶：后续部队也～上来了。❸介词，引进动作的对象或比较的对象：已经～他说过了。❹连词，和，同：我～他都是山东人。［跟头］（–tou）1.身体摔倒的动作：摔～|栽～。2.身体向下翻转的动作：翻～。
哏,154,左栏第1条,gén,二级,9画,〈方〉❶滑稽，可笑，有趣：这话真～儿。❷滑稽的话或表情：捧～|逗～。
艮,154,左栏第2条,gěn,二级,6画,〈方〉食物韧而不脆：～萝卜不好吃。另见gèn。
亘,154,左栏第3条,gèn,二级,6画,空间或时间上延续不断：绵～数十里|～古及今。
艮,154,左栏第4条,gèn,二级,6画,八卦之一，卦形是“☶”，代表山。另见gěn。
茛,154,左栏第5条,gèn,三级,9画,［毛茛］草本植物，喜生在水边湿地，花黄色，果实集合成球状。全草有毒，可用作外用药。
更,154,左栏第6条,gēng,一级,7画,❶改变，改换（连：–改、–换、变–）：～动|万象～新|～番（轮流调换）|～正。❷经历：少（shào）不～事。❸旧时一夜分五更：三～半夜|打～（打梆敲锣报时巡夜）。另见gèng。
浭,154,右栏第1条,gēng,三级,10画,浭水，古水名，即今还乡河，河北省与天津市交界处蓟运河的上游。
粳（*秔、*粇、*稉）,154,右栏第2条,gēng,二级,13画,见jīng。
庚,154,右栏第3条,gēng,一级,8画,❶天干的第七位，用作顺序的第七。❷年龄：同～。
赓（賡）,154,右栏第4条,gēng,二级,12画,继续（连：–续）。
鹒（鶊）,154,右栏第5条,gēng,三级,13画,见“鸧”字条“鸧鹒”（cāng–）。
耕（*畊）,154,右栏第6条,gēng,一级,10画,❶用犁把土翻松：～耘|深～细作。❷比喻从事某种劳动：笔～|舌～。
羹,154,右栏第7条,gēng,一级,19画,煮或蒸成的汁状、糊状、冻状的食品：鸡蛋～|肉～|豆腐～。［调羹］（tiáo–）喝汤用的小勺子。又叫羹匙（chí）。
埂,154,右栏第8条,gěng,一级,10画,❶（–子、–儿）田间稍稍高起的小路：田～儿|地～子。❷地势高起的地方。
哽,154,右栏第9条,gěng,二级,10画,声气阻塞（sè）：～咽（yè）。
绠,154,右栏第10条,gěng,二级,10画,汲水用的绳子：～短汲深（比喻才力不能胜任）。
梗,155,左栏第1条,gěng,一级,11画,❶（–子、–儿）植物的枝或茎：花～|荷～。［梗概］大略的情节。❷直，挺立：～着脖子。❸阻塞（sè），妨碍（连：–塞）：从中作～。
鲠（鯁、*骾）,155,左栏第2条,gěng,二级,15画,❶鱼骨。❷骨头卡（qiǎ）在嗓子里。［骨鲠］耿直，正直。
耿,155,左栏第3条,gěng,一级,10画,❶光明。❷正直：～介。［耿直］（*梗直、*鲠直）直爽，正直。［耿耿］1.形容忠诚：忠心～。2.心里老想着，不能忘怀：～于怀。
颈（頸）,155,左栏第4条,gěng,一级,11画,义同“颈”（jǐng），用于“脖颈儿”“脖颈子”（脖子的后部），也作“脖梗儿”“脖梗子”。另见jǐng。
𬒔,155,左栏第5条,gěng,三级,13画,用于地名：石～（在广东省佛山市）。
更,155,左栏第6条,gèng,一级,7画,副词。1.再，又：～上一层楼。2.越发，愈加：～好|～明显了。另见gēng。
暅,155,左栏第7条,gèng,三级,13画,晒。多用于人名。
工,155,左栏第8条,gōng,一级,3画,❶工人：矿～|技～|农民～|～农联盟。❷工业：化～|～商界。❸工作，工程：做～|～具|手～|动～。［工程］关于制造、建筑、开矿等，有一定计划进行的工作：土木～|水利～|文化～。❹一个工人或农民一个劳动日的工作：这件工程需要二十个～才能完成。❺技术，本领：唱～|做～精细。❻精细：～笔。❼善于，长于：～书善。❽旧时乐谱的记音符号。［工尺］（–chě）我国旧有的音乐记谱符号，计有合、四、一、上、尺（chě）、工、凡、六、五、乙，分别相当于简谱的5̣、6̣、7̣、1、2、3、4、5、6、7。“工尺”是这些符号的总称。［工夫］［功夫］（–fu）1.时间（多用“工夫”）：有～来一趟。2.长期努力实践的成果，本领（多用“功夫”）：～深。
功,155,右栏第1条,gōng,一级,5画,❶功劳，贡献较大的成绩：记大～一次|立～|～臣。❷功夫：用～|下苦～。❸成就，成效：成～|徒劳无～。❹物理学上指在外力作用下，物体顺力的方向移动，这个力就对物体做了功。
红（紅）,155,右栏第2条,gōng,一级,6画,［女红］旧指女子所做的缝纫、刺绣等工作。也作“女工”。另见hóng。
攻,155,右栏第3条,gōng,一级,7画,❶攻击，打击，进击，跟“守”相对：～守同盟|～势|～城。引：指摘别人的错误：～人之短。❷致力学习、研究：～读|专～化学。
弓,156,左栏第1条,gōng,一级,3画,❶射箭或发弹（dàn）丸的器具：弹～|～箭。❷（–子）像弓的用具：胡琴～子。❸旧时丈量地亩的器具，也是计量单位，1弓为5市尺，240平方弓为1亩。❹弯曲：～腰。
躬（*躳）,156,左栏第2条,gōng,一级,10画,❶身体。引：自身，亲自：～行|～耕|事必～亲。❷弯曲（身体）：～身。
公,156,左栏第3条,gōng,一级,4画,❶属于国家或集体的，跟“私”相对：～物|～务|～文|因～出差|大～无私。❷公平，公道：～允|～正|秉～办事。❸让大家知道：～开|～告|～布|～示。❹共同的，大家承认的，大多数适用的：～海|～约|～理。［公司］合股（或单股）经营的一种工商业组织，经营产品的生产、商品的流转或某些建设事业：百货～|运输～|煤气～。❺公制的：～里|～尺|～斤。❻雄性的：～鸡|～羊。❼对祖辈和老年男子的称呼（叠）：外～|老～～。❽丈夫的父亲（叠）：～婆。❾古代五等爵位（公、侯、伯、子、男）的第一等。❿对年长男子的尊称：诸～|丁～。
蚣,156,右栏第1条,gōng,一级,10画,见“蜈”字条“蜈蚣”（wú–）。
䢼,156,右栏第2条,gōng,三级,8画,姓。
供,156,右栏第3条,gōng,一级,8画,供给（jǐ），准备着钱物等给需要的人使用：～养|提～|～销|～求相应|～参考。［供给制］对工作人员不给工资，只供给生活必需品的一种分配制度。另见gòng。
龚（龔）,156,右栏第4条,gōng,二级,11画,姓。
肱,156,右栏第5条,gōng,二级,8画,胳膊由肘到肩的部分，泛指胳膊：曲～。［股肱］大腿和胳膊，比喻得力的助手。
宫,156,右栏第6条,gōng,一级,9画,房屋，封建时代专指帝王、太子等的住所：～殿|故～|东～。❷神话中神仙居住的房屋或庙宇的名称：天～。❸一些文化娱乐场所的名称：少年～|文化～。❹宫刑，古代阉割生殖器的酷刑。❺古代五音“宫、商、角（jué）、徵（zhǐ）、羽”之一。
恭,156,右栏第7条,gōng,一级,10画,肃敬，谦逊有礼貌（连：–敬）：～贺。［出恭］排泄大小便。
塨,156,右栏第8条,gōng,无,13画,用于人名。李塨，清代人。
觥,156,右栏第9条,gōng,二级,13画,古代用兽角做的一种饮酒器皿。
巩（鞏）,157,左栏第1条,gǒng,一级,6画,坚固，牢固。［巩固］坚实，使坚实：基础～|～学习成果|～政权。
汞,157,左栏第2条,gǒng,一级,7画,金属元素，符号Hg，原子序数80。通称水银，银白色液体，有毒，能溶解金、银、锡、钾、钠等。可用来制温度表、气压计、水银灯等。
拱,157,左栏第3条,gǒng,一级,9画,❶拱手，两手向上相合表示敬意。❷两手合围：～抱|～木。引：环绕：～卫。❸肩膀向上耸：～肩膀。❹建筑物上呈弧形的结构，大多中间高两侧低：～门|～桥|连～坝。❺顶动，向上或向前推：～芽|虫子～土|猪用嘴～地。
珙,157,左栏第4条,gǒng,二级,10画,❶大璧。❷珙县，地名，在四川省。
硔,157,左栏第5条,gǒng,三级,11画,用于地名：～池（在山西省陵川）。
共,157,左栏第6条,gòng,一级,6画,❶相同的，都具有的：～识|～性。❷在一起，一齐（连：–同）：和平～处|同甘～苦|～鸣|～事。❸副词，总，合计（连：总–）：～二十人|～计。❹共产党的简称：中～。〈古〉又同“恭”（gōng）。〈古〉又同“供”（gōng）。
供,157,左栏第7条,gòng,一级,8画,❶向神佛或死者奉献祭品：～佛。❷指奉献的祭品：上～。❸被审者述说案情：～出同谋|～状|～认。引：口供，供词：录～|问出～来。另见gōng。
